DATAEMISSAO;CODIGOCLIENTE;DESCRICAOCLIENTE;CODIGOGRUPOPRODUTO;DESCRICAOGRUPOPRODUTO;CODIGOPRODUTO;NOMEPRODUTO;TIPOFATURAMENTO;DESCRICAOTIPOFATURAMENTO;VOLUME;VALORLIQUIDO;MES
2026-02-17;10004225;DISTRIBUIDORA BRINDE ATIVO;91503404;Bebidas Gasosas Saborizadas;10022637;Água Tônica com Limão 350ml;1;VENDA;1;84.92;Fevereiro
2026-02-17;10004225;DISTRIBUIDORA BRINDE ATIVO;91503404;Bebidas Gasosas Saborizadas;10022639;Soda Limonada Diet 350ml;1;VENDA;1;76.42;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013005;Destilados Envelhecidos;10013358;Whisky Single Malt 12 Anos 750ml;1;VENDA;1;671.26;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013006;Bebidas Funcionais Vitaminadas;10022283;Isotônico Tangerina Vitaminado 500ml;1;VENDA;6;1592.84;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013011;Cervejas Lager Tradicionais;10001628;Cerveja Lager Standard 350ml (Lata);1;VENDA;25;852.5;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013014;Sucos Naturais Premium;10021324;Néctar de Uva Premium 1L;1;VENDA;1;341.64;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013022;Insumos para Produção de Bebidas;10026538;Lúpulo em Pellet para Brassagem 5kg;1;VENDA;100;1426.0;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013023;Destilados Especiais;10013359;Rum Carta Blanca Especial 1L;1;VENDA;2;1314.2;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013041;Cervejas Artesanais Lupuladas;10008019;Cerveja IPA Imperial Lúpulo 473ml;1;VENDA;75;3122.0;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013041;Cervejas Artesanais Lupuladas;10026840;Cerveja Session IPA Light 355ml;1;VENDA;10;555.8;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013059;Bebidas Ice e Cooler;10016993;Cooler de Vinho Rosé 750ml;1;VENDA;1;1269.59;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003635;Gin Tônica em Lata 269ml;1;VENDA;4;591.72;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003696;Gin Tônica Limão 269ml;1;VENDA;4;499.16;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003698;Gin Tônica Frutas Vermelhas 269ml;1;VENDA;8;957.37;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003700;Vodka e Citrus Lata 269ml;1;VENDA;1;126.67;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013068;Cervejas Especiais de Trigo;10003720;Cerveja Weiss Trigo Dunkel 500ml;1;VENDA;3;297.39;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013071;Destilados Clássicos;10015725;Cachaça Envelhecida Clássica 600ml;1;VENDA;6;1356.0;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013094;Bebidas Energéticas Premium;10020280;Energético Red Blue Original 250ml;1;VENDA;2;358.1;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013094;Bebidas Energéticas Premium;10020281;Energético Red Blue Sugar Free 250ml;1;VENDA;4;864.64;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013094;Bebidas Energéticas Premium;10020282;Energético Red Blue Tropical Edition 250ml;1;VENDA;2;553.48;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013094;Bebidas Energéticas Premium;10020283;Energético Red Blue Summer Edition 250ml;1;VENDA;3;991.26;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013159;Cervejas Puro Malte;10002818;Cerveja Puro Malte Premium 355ml;1;VENDA;50;2015.75;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015848;Drink Misto Blueberry 269ml;1;VENDA;21;2277.4;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015849;Drink Misto Blueberry 330ml;1;VENDA;39;5654.070000000001;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;1;VENDA;38;5305.85;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015851;Drink Misto Maracujá 269ml;1;VENDA;42;6239.389999999999;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015852;Drink Misto Senses 269ml;1;VENDA;37;6950.13;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015853;Drink Misto Fire 269ml;1;VENDA;13;3382.7000000000003;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013201;Cervejas Artesanais Premium;10001163;Cerveja Artesanal Alpha Gold 600ml;1;VENDA;225;7285.0;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013201;Cervejas Artesanais Premium;10001163;Cerveja Artesanal Alpha Gold 600ml;2;DEVOLUÇÃO DE VENDA;-25;-885.0;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;91503402;Bebidas Energéticas Funcionais;10022946;Energético Focus Max 250ml (Lata);1;VENDA;2;272.62;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022636;Água Tônica Tradicional 350ml;1;VENDA;1;98.68;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022637;Água Tônica com Limão 350ml;1;VENDA;1;98.68;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022638;Soda Limonada Classic 350ml;1;VENDA;2;174.52;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022639;Soda Limonada Diet 350ml;1;VENDA;8;694.59;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;91503409;Bebidas Prontas Geladas;10021534;Hard Seltzer Limão 310ml;1;VENDA;1;146.97;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;91503409;Bebidas Prontas Geladas;10021535;Hard Seltzer Amora 310ml;1;VENDA;1;154.32;Fevereiro
2026-02-17;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;91503409;Bebidas Prontas Geladas;10021536;Hard Seltzer Tangerina 310ml;1;VENDA;1;162.06;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013005;Destilados Envelhecidos;10013358;Whisky Single Malt 12 Anos 750ml;2;DEVOLUÇÃO DE VENDA;-1;-683.94;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013006;Bebidas Funcionais Vitaminadas;10022281;Isotônico Citrus Vitaminado 500ml;1;VENDA;19;2146.34;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013006;Bebidas Funcionais Vitaminadas;10022282;Isotônico Uva Vitaminado 500ml;1;VENDA;10;1515.42;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013006;Bebidas Funcionais Vitaminadas;10022283;Isotônico Tangerina Vitaminado 500ml;1;VENDA;1;273.58;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013011;Cervejas Lager Tradicionais;10001628;Cerveja Lager Standard 350ml (Lata);1;VENDA;100;3880.06;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013018;Destilados Premium;10016862;Gin London Dry Premium 750ml;1;VENDA;1;1098.44;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013022;Insumos para Produção de Bebidas;10026538;Lúpulo em Pellet para Brassagem 5kg;1;VENDA;150;2303.98;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013023;Destilados Especiais;10013359;Rum Carta Blanca Especial 1L;2;DEVOLUÇÃO DE VENDA;-2;-1366.34;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013059;Bebidas Ice e Cooler;10016993;Cooler de Vinho Rosé 750ml;1;VENDA;6;7875.95;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003696;Gin Tônica Limão 269ml;1;VENDA;7;887.23;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003698;Gin Tônica Frutas Vermelhas 269ml;1;VENDA;15;2037.12;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013094;Bebidas Energéticas Premium;10020280;Energético Red Blue Original 250ml;1;VENDA;6;1118.46;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013094;Bebidas Energéticas Premium;10020281;Energético Red Blue Sugar Free 250ml;1;VENDA;6;1412.1399999999999;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013153;Refrigerantes Sabor Cola;10001866;Refri Cola Original 2L;1;VENDA;8;656.88;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013159;Cervejas Puro Malte;10002818;Cerveja Puro Malte Premium 355ml;1;VENDA;150;5796.679999999999;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015848;Drink Misto Blueberry 269ml;1;VENDA;12;1287.1399999999999;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015848;Drink Misto Blueberry 269ml;3;BONIFICAÇÃO;4;373.28;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015849;Drink Misto Blueberry 330ml;1;VENDA;50;5929.779999999999;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015849;Drink Misto Blueberry 330ml;3;BONIFICAÇÃO;3;316.5;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;1;VENDA;102;12412.170000000002;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;3;BONIFICAÇÃO;4;440.56;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015851;Drink Misto Maracujá 269ml;1;VENDA;100;14843.580000000002;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015851;Drink Misto Maracujá 269ml;3;BONIFICAÇÃO;4;516.68;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015852;Drink Misto Senses 269ml;1;VENDA;63;11348.410000000002;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015852;Drink Misto Senses 269ml;3;BONIFICAÇÃO;3;479.85;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015853;Drink Misto Fire 269ml;1;VENDA;26;5263.700000000001;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015853;Drink Misto Fire 269ml;3;BONIFICAÇÃO;3;538.77;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015854;Pack Econômico Drink Misto 269ml;1;VENDA;9;339.66;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015855;Drink Misto Pineapple 269ml;1;VENDA;40;1658.0;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015855;Drink Misto Pineapple 269ml;2;DEVOLUÇÃO DE VENDA;-1;-48.36;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015856;Drink Misto Lemonade 269ml;1;VENDA;131;5875.740000000001;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015856;Drink Misto Lemonade 269ml;3;BONIFICAÇÃO;1;58.32;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015857;Drink Misto Peach 269ml;1;VENDA;99;5386.59;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015858;Drink Misto Strawberry 269ml;1;VENDA;144;9570.24;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015858;Drink Misto Strawberry 269ml;2;DEVOLUÇÃO DE VENDA;-1;-77.53;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015859;Drink Misto Green Apple 269ml;2;DEVOLUÇÃO DE VENDA;-1;-96.32;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013201;Cervejas Artesanais Premium;10001163;Cerveja Artesanal Alpha Gold 600ml;1;VENDA;75;2414.7;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;91503402;Bebidas Energéticas Funcionais;10022949;Energético Focus Max 1L (Garrafa);1;VENDA;6;1151.44;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;91503402;Bebidas Energéticas Funcionais;10022953;Energético Focus Max 500ml (Garrafa);1;VENDA;4;962.79;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;91503402;Bebidas Energéticas Funcionais;10022954;Energético Focus Max Pack 6x250ml;1;VENDA;4;991.76;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022636;Água Tônica Tradicional 350ml;1;VENDA;6;582.48;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022637;Água Tônica com Limão 350ml;1;VENDA;3;291.24;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022638;Soda Limonada Classic 350ml;1;VENDA;3;264.74;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022639;Soda Limonada Diet 350ml;1;VENDA;4;359.64;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;91503405;Energéticos de Alta Performance;10023656;Shot Energético Ultra-Concentrado 60ml;1;VENDA;4;1256.23;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;91503409;Bebidas Prontas Geladas;10021534;Hard Seltzer Limão 310ml;1;VENDA;3;495.29;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;91503409;Bebidas Prontas Geladas;10021535;Hard Seltzer Amora 310ml;1;VENDA;3;519.14;Fevereiro
2026-02-17;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;91503409;Bebidas Prontas Geladas;10021536;Hard Seltzer Tangerina 310ml;1;VENDA;3;545.64;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013006;Bebidas Funcionais Vitaminadas;10022281;Isotônico Citrus Vitaminado 500ml;1;VENDA;134;16271.5;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013006;Bebidas Funcionais Vitaminadas;10022282;Isotônico Uva Vitaminado 500ml;1;VENDA;142;19452.6;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013006;Bebidas Funcionais Vitaminadas;10022283;Isotônico Tangerina Vitaminado 500ml;1;VENDA;26;6215.34;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013011;Cervejas Lager Tradicionais;10001628;Cerveja Lager Standard 350ml (Lata);1;VENDA;25;894.5;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013014;Sucos Naturais Premium;10008336;Suco de Laranja Integral 300ml;13;COMPRA;0;8191.51;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013014;Sucos Naturais Premium;10008337;Suco de Laranja Integral 500ml;1;VENDA;1;114.93;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013014;Sucos Naturais Premium;10008338;Suco de Laranja Integral 1L;13;COMPRA;0;5282.86;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013014;Sucos Naturais Premium;10021324;Néctar de Uva Premium 1L;1;VENDA;6;2184.88;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013014;Sucos Naturais Premium;10021324;Néctar de Uva Premium 1L;13;COMPRA;0;82018.46;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013018;Destilados Premium;10016862;Gin London Dry Premium 750ml;1;VENDA;3;3365.4;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013018;Destilados Premium;10016862;Gin London Dry Premium 750ml;13;COMPRA;0;24519.82;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013022;Insumos para Produção de Bebidas;10026538;Lúpulo em Pellet para Brassagem 5kg;1;VENDA;250;3527.5;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013023;Destilados Especiais;10013359;Rum Carta Blanca Especial 1L;13;COMPRA;0;7316.84;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013032;Vinhos Tintos Importados;10001164;Vinho Tinto Cabernet Reservado 750ml;1;VENDA;75;2587.75;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013032;Vinhos Tintos Importados;10001164;Vinho Tinto Cabernet Reservado 750ml;13;COMPRA;0;11554.4;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013032;Vinhos Tintos Importados;10003736;Vinho Tinto Malbec Argentino 750ml;1;VENDA;75;1912.0;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013032;Vinhos Tintos Importados;10024278;Vinho Tinto Merlot Chileno 750ml;1;VENDA;25;459.5;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013041;Cervejas Artesanais Lupuladas;10008019;Cerveja IPA Imperial Lúpulo 473ml;1;VENDA;50;2041.5;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013041;Cervejas Artesanais Lupuladas;10008019;Cerveja IPA Imperial Lúpulo 473ml;13;COMPRA;0;77270.05;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013059;Bebidas Ice e Cooler;10016993;Cooler de Vinho Rosé 750ml;1;VENDA;6;8307.869999999999;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013059;Bebidas Ice e Cooler;10016993;Cooler de Vinho Rosé 750ml;13;COMPRA;0;207812.55;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10003635;Gin Tônica em Lata 269ml;1;VENDA;2;323.5;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10003696;Gin Tônica Limão 269ml;1;VENDA;1;137.61;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10003696;Gin Tônica Limão 269ml;13;COMPRA;0;13616.82;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10003698;Gin Tônica Frutas Vermelhas 269ml;1;VENDA;6;866.52;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10003700;Vodka e Citrus Lata 269ml;1;VENDA;15;1507.75;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10003700;Vodka e Citrus Lata 269ml;13;COMPRA;0;2303.71;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10003702;Vodka e Maçã Verde Lata 269ml;1;VENDA;1;190.57;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10003703;Mojito Pronto Lata 269ml;13;COMPRA;0;3700.84;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10005769;Pack 4 Unidades Gin Tônica 269ml;13;COMPRA;0;3944.05;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10005771;Pack 6 Unidades Gin Tônica 269ml;13;COMPRA;0;2569.9;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10005775;Pack 12 Unidades Gin Tônica 269ml;13;COMPRA;0;879.73;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10005777;Cocktail de Frutas Lata 269ml;1;VENDA;8;494.25;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10005779;Margarita Pronta Lata 269ml;1;VENDA;6;376.0;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013068;Cervejas Especiais de Trigo;10003719;Cerveja Weiss Trigo Tradicional 500ml;1;VENDA;10;625.0;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013079;Refrigerantes Sabor Frutas;10007787;Refrigerante de Laranja 2L;3;BONIFICAÇÃO;1;244.56;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013082;Cervejas Regionais;10021924;Cerveja Pilsen Regional do Sul 600ml;13;COMPRA;0;39299.1;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013094;Bebidas Energéticas Premium;10020280;Energético Red Blue Original 250ml;1;VENDA;2;354.36;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013094;Bebidas Energéticas Premium;10020280;Energético Red Blue Original 250ml;13;COMPRA;0;15777.94;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013094;Bebidas Energéticas Premium;10020281;Energético Red Blue Sugar Free 250ml;1;VENDA;6;1392.6;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013094;Bebidas Energéticas Premium;10020281;Energético Red Blue Sugar Free 250ml;13;COMPRA;0;13794.98;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013094;Bebidas Energéticas Premium;10020282;Energético Red Blue Tropical Edition 250ml;1;VENDA;6;1796.08;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013094;Bebidas Energéticas Premium;10020283;Energético Red Blue Summer Edition 250ml;1;VENDA;6;2036.62;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013094;Bebidas Energéticas Premium;10020283;Energético Red Blue Summer Edition 250ml;13;COMPRA;0;3475.81;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013153;Refrigerantes Sabor Cola;10001864;Refri Cola Original 250ml;1;VENDA;1;54.15;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013153;Refrigerantes Sabor Cola;10001864;Refri Cola Original 250ml;13;COMPRA;0;1799.82;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013159;Cervejas Puro Malte;10002818;Cerveja Puro Malte Premium 355ml;1;VENDA;275;9539.75;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013172;Bebidas Mistas Alcoólicas;10015848;Drink Misto Blueberry 269ml;1;VENDA;1;139.32;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013172;Bebidas Mistas Alcoólicas;10015849;Drink Misto Blueberry 330ml;1;VENDA;7;1067.77;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;1;VENDA;5;795.69;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013172;Bebidas Mistas Alcoólicas;10015851;Drink Misto Maracujá 269ml;1;VENDA;8;1427.5;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013172;Bebidas Mistas Alcoólicas;10015854;Pack Econômico Drink Misto 269ml;1;VENDA;1;53.47;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013172;Bebidas Mistas Alcoólicas;10015855;Drink Misto Pineapple 269ml;1;VENDA;24;1364.7;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013172;Bebidas Mistas Alcoólicas;10015855;Drink Misto Pineapple 269ml;13;COMPRA;0;3867.6;Fevereiro
2026-02-17;10004228;SUPRIMENTOS BRINDE UNIDO;90013172;Bebidas Mistas Alcoólicas;10015856;Drink Misto Lemonade 269ml;1;VENDA;30;1795.58;Fevereiro
